,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
10,gsea,DMAP_BCELLA2,-0.695854572321163,-1.866344101015278,0.022861023087369852,1.0,0.73505,33/48,16.31%,COL4A3;ADAM28;PEG10;COBLL1;FCRL2;P2RX5;COL4A4;SWAP70;BLK;OSBPL10;ABCB4;SNX9;HLA-DOB;CNR1;CD79A;RALGPS2;TSPYL2;BANK1;BLNK;NR3C2;CD79B;MS4A1;PNOC;LONRF1;PTPRK;FAM102A;POU2AF1;PRDM4;PRKCE;DTNB;RASGRP3;CR2;MBD4
11,gsea,GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_UP,-0.5947204706101625,-1.8657058986301334,0.01333907939830491,1.0,0.73689,108/157,27.79%,PRRT1;TGFBR2;SH3RF3;PDE3B;BEND5;EDAR;NBEA;PIK3IP1;CRLF3;ITGA6;ZMYND8;DDR1;TLE2;NAA16;PCSK5;SERPINE2;BACH2;GPRASP1;NSUN5;ZNF662;SERTAD2;ZNF506;PDE7A;CD248;SATB1;APBB1;PDK1;AEBP1;GPRC5B;NDFIP1;SNX9;LRRN3;CHMP7;KLHL24;ZNF182;VPS52;GP5;MLXIP;SIAH1;SETD1B;TTC28;MPP7;TOM1L2;ABLIM1;GPRASP2;CEP41;IGIP;TMEM220;PDE7B;MEST;TSPAN3;TAF4B;NET1;SLC2A11;PITPNM2;TMEM41B;PLAG1;PLLP;KRT2;DNTT;METAP1D;MYB;RAPGEF6;GAL3ST4;CAMK4;PTPRK;KCNQ5;SLC29A2;EEA1;ZNF516;MZF1;MAML2;SCAI;HSF2;SFXN2;ZNF780B;SMPD1;ARMCX2;CENPV;EFNA1;CA6;TMIGD2;PIGL;TMEM170B;NUDT17;KCTD3;KLHDC1;NPAS2;SCML2;CIAPIN1;SPPL2B;MEF2A;STAP1;ZNF546;KRT73;STK17A;SCML1;USP44;HIPK2;REG4;KRT72;SLC11A2;ACER1;ZC4H2;CHI3L2;SFMBT2;SREBF1;ALG10B
12,gsea,LI_INDUCED_T_TO_NATURAL_KILLER_UP,0.4814965408776167,1.8489760671640685,0.003256826810044131,0.9866207293349881,0.76362,142/273,24.15%,CSTB;PRMT2;FCER1G;LGALS3;NEURL3;TPST2;BATF;OSM;TMEM158;FHL2;CX3CR1;LTB4R;LGALS1;LAG3;TNF;CCL5;BATF3;DOK2;NKG7;PDGFA;TUBA1C;IFITM1;TNFRSF18;HOPX;DUSP5;CXCR3;CD63;CTSW;EMP1;TIAM1;S100A13;S100A4;TRPM6;SERTAD1;PTMS;GDPD5;IFNG;SLAMF7;B4GALNT4;F2R;IFITM3;CCL4;LMNA;CD160;PEA15;C1orf21;FTL;CAPN2;ITGAD;ANXA2;NRGN;PLTP;HSD11B1;CDKN1A;CISH;CAPNS1;SEMA4A;MYL6;PIM3;HAVCR2;LITAF;CHSY1;GPR68;DYRK3;PDLIM7;PLSCR1;IRAK2;LRP12;IFITM2;MFSD10;ENDOD1;SH3BGRL3;C9orf16;ITGB7;CXCL9;FAM20A;CD52;KLRD1;GLIPR2;KLHL30;PRDX4;PLP2;GADD45G;CCR5;BHLHE40;SCCPDH;GLRX;S100A11;S100A10;CAPG;EMILIN2;ANKH;TNFSF10;CD244;TSPO;SERP2;JUNB;EGR3;UPP1;PPIB;PLEKHO2;MAPKAPK3;SLC2A6;C15orf48;PGLYRP1;CDKN2A;EGR1;XBP1;FCGR2A;VTI1B;RHOF;SDF2L1;NCF4;FURIN;TNFRSF9;EVI2A;GPC1;S100A6;NFIL3;PDZK1;ID2;AQP9;SPP1;LGALS3BP;XCL1;TMEM126A;TUBB6;SEC61B;S100A1;SULT2B1;CLDND1;MYO1G;TMEM120A;ARL6IP5;ELOVL1;GOLM1;AHNAK;MVP;B3GNT8;SH3BP2;ST3GAL6;LAT2
13,gsea,KAECH_NAIVE_VS_DAY8_EFF_CD8_TCELL_DN,0.5168130484499128,1.846810579214428,0.01165184293315726,0.9109207928474519,0.76914,123/186,28.57%,NDUFV3;ACOT7;LGALS3;BATF;CDC34;LGALS1;F2RL3;CCL5;CDKN2C;AP2S1;NCAPH;CST7;CHPT1;FAM89B;HOPX;PTTG1;CXCR3;GZMA;CRIP1;EMP1;S100A13;S100A4;BAG1;IFNG;F2R;TYMS;CD160;GZMB;ANXA2;PRF1;PERP;FASLG;CDKN3;CDK1;CAPNS1;BCL2A1;CDCA5;BIRC5;LITAF;KIF11;RRM2;MKI67;PLSCR1;EFHD2;TOP2A;CCNB2;DLGAP5;BAK1;TNFRSF1B;C9orf16;SLC2A3;PTPN13;CDC20;MED12L;ATP6V0E1;TBCB;PRDX4;PLP2;E2F8;CCR5;GABARAPL2;NDUFB7;BHLHE40;GLRX;S100A11;S100A10;PRELID1;DBI;CKS1B;ITGAX;PGLYRP1;CDC25C;KLRG1;ANXA1;BTF3;UBL5;PSMD8;PRC1;KIF2C;IL18RAP;COX17;SH2D2A;TXNDC5;SRP14;KLRK1;PRDX1;NUCB1;ADAM8;RRBP1;S100A6;RACGAP1;GZMK;CASP4;ID2;ADPRH;DNAJC1;HLA-A;SH2D1A;PSMA2;SEC61G;PFKP;AHNAK;DCPS;LMAN2;ANXA6;PRDM1;TCF19;MAP7D1;ITGB1;RSU1;MRPL27;GGH;CD48;SERPINB9;CARHSP1;CASP7;DSTN;TXN;ECH1;NDUFV2;TRAPPC1;CCR2;CASP1
14,gsea,DMAP_BCELLA4,-0.6845366457571919,-1.8467617611729108,0.023022590144354524,1.0,0.78248,31/45,16.31%,COL4A3;ADAM28;PEG10;COBLL1;P2RX5;COL4A4;SWAP70;BLK;OSBPL10;COCH;HLA-DOB;CNR1;CD79A;RALGPS2;TSPYL2;GRAMD1C;BANK1;BLNK;NR3C2;BAIAP3;CD79B;MS4A1;PNOC;LONRF1;FAM102A;POU2AF1;PRDM4;DTNB;RASGRP3;CR2;MBD4
15,gsea,GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_UP,-0.5738912022745051,-1.843773524516512,0.013431888449804459,1.0,0.78929,67/140,14.30%,TPCN1;PRRT1;TGFBR2;BEND5;EDAR;NBEA;COBLL1;PIK3IP1;CRLF3;ITGA6;DDR1;NAA16;NEURL4;NOG;SERTAD2;ZNF506;PDE7A;CD248;SATB1;APBB1;PDK1;AEBP1;SNX9;MAN1C1;LRRN3;CHMP7;VPS52;GP5;MLXIP;SIAH1;TTC28;MPP7;TOM1L2;ABLIM1;CEP41;CCR7;GUCA1B;IL6ST;DACT1;MEST;PRKD3;TSPAN3;TAF4B;NET1;OCRL;SLC2A11;PITPNM2;PLAG1;PLLP;GIMAP1;CERS6;MYB;ATM;RAPGEF6;GAL3ST4;SDR39U1;CAMK4;PTPRK;EEA1;MAML2;SCAI;HSF2;AK5;SMPD1;ARMCX2;CENPV;EFNA1
16,gsea,GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP,-0.5900713761787969,-1.8293191707502165,0.018138736824903995,1.0,0.82014,92/160,19.22%,TPCN1;KBTBD11;PRRT1;TGFBR2;PDE3B;BEND5;EDAR;NBEA;FOXP1;PIK3IP1;CRLF3;ITGA6;DDR1;GGT7;PCSK5;AFF3;BACH2;GPRASP1;NOG;DNMT3A;SERTAD2;LEF1;ZNF506;PDE7A;SATB1;PDK1;EPHA1;AEBP1;RAB3GAP1;NDFIP1;LRRN3;CHMP7;PRKCA;GP5;HIVEP1;FBXL12;SETD1B;TTC28;TOM1L2;ABLIM1;LTBP3;CEP41;TECPR1;IGIP;IL6ST;CDCA7L;PDE7B;DACT1;GRAP;TAF4B;CRTC3;ZNF439;KLF7;PITPNM2;TMEM41B;PLAG1;PLXDC1;DCAF16;CERS6;ENOSF1;MYB;ATM;RAPGEF6;GAL3ST4;SPTBN1;CAMK4;ZNF516;TOP1MT;MAML2;ALS2CL;USP11;AK5;SFXN2;TCF7;ZNF780B;RBM27;ARMCX2;CENPV;EFNA1;PIGL;AGMAT;KPNA5;IPCEF1;KLHL3;KLHDC1;MGA;LAMA5;NPAS2;SCML2;SLC16A10;ZNF275;FAM117B
17,gsea,GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_DN,0.6635574880061075,1.816546381581152,0.015631209431712808,1.0,0.8372,109/172,16.39%,BLVRB;E2F2;XK;CDC34;FBXO7;LGALS1;GMPR;STRADB;KLF1;ADIPOR1;AHSP;MYL4;TNS1;SELENBP1;FAM104A;TMOD1;GYPB;HBD;SLC6A8;TFDP1;FECH;EPB42;GSPT1;CTNNAL1;MKRN1;SLC4A1;TUBA1C;DCAF12;GPR84;HEMGN;GLRX5;HBM;SNCA;RNF10;RETN;HBQ1;OSBP2;CA1;ALAS2;BPGM;LDHA;SLPI;UBE2C;GYPA;IFITM3;PCGF5;HEPACAM2;MPP1;TYMS;TK1;GNA15;KRT1;LCN2;CEACAM6;LDLR;RIOK3;CDKN3;ANK1;TUBA1B;CDK1;FCGR1B;CDCA5;MELK;HP;SPC25;DNAJC6;ANXA3;MKI67;TUBA1A;BNIP3L;MMP8;BPI;FOXM1;E2F1;CDC45;ADM;RAD51;SPAG5;DEFA4;CEACAM8;IFI27;LTF;CD177;IL1RN;SAT1;ESPL1;RAP1GAP;E2F8;S100A9;TTK;EIF1B;CAMP;SMTN;RNASE2;ACSL1;S100A8;HPSE;CENPN;RNASE3;PGLYRP1;CD36;BAMBI;NME1;TCN2;ASGR2;NCF4;S100P;PLBD1;S100A12
18,gsea,GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN,0.5204400124489723,1.812557811636886,0.01900209378580176,1.0,0.84483,107/177,28.32%,PFKL;LGALS3;STOM;BTG3;LGALS1;RGS3;NPDC1;TNF;CCL5;YWHAH;NCAPH;PRR5L;TNFRSF4;CLIC1;HOPX;CNPPD1;PTTG1;DUSP5;TBX21;CXCR3;GZMA;CTSA;CALHM2;CRIP1;PPIF;CD63;LDHA;S100A4;GDPD5;IFNG;NINJ2;FBXL8;RHOU;KIAA0895L;PEA15;ANXA2;TLR3;TPM4;IL15RA;ARHGAP18;MYL6;CTSC;EFHD2;SLC35D2;CD226;SH3BGRL3;IFI27;SLC2A3;TYMP;TBCB;IL10RA;TIGIT;ALOX5AP;S100A11;CDC42EP3;CAPG;NMU;KLRB1;SLC9A3R1;DNAI2;ATP2B4;VCL;TRADD;CLU;MICAL2;USP46;AKIRIN2;CD58;ANXA1;ST8SIA1;LIMS1;FRMD4B;NCF4;SRGN;SEC11C;CCDC107;EIF4EBP2;TMEM116;NOD2;CHST7;PPP1CA;ANXA4;RNF149;TTC39C;GZMK;OGDH;FAS;SH2D1A;CLDND1;CDK2AP2;TMEM200A;HLA-DPA1;IFI16;ITGB1;NPC1;CREB3L2;AQP3;GBP3;CRELD2;MYBL1;ZC3HAV1L;ACTN4;PIEZO1;TXN;PHACTR2;KIF21A;CCR2
19,gsea,IRIS_NKcell-control,0.6984286575902946,1.8084501408052063,0.020288917226546885,1.0,0.85263,33/47,17.48%,PDGFRB;ERBB2;CX3CR1;NCAM1;FGFBP2;PRR5L;CTSW;CD160;LCN2;ADRB2;MMP8;S1PR5;BPI;SPON2;MS4A3;DLG5;DEFA4;ENPP5;CEACAM8;LTF;KLRD1;KIR3DL1;S100A9;CAMP;KLRB1;S100A8;CRISP3;NCR1;ELANE;PLBD1;ATP9A;GNAL;AKR1C3
20,gsea,LEE_LIVER_CANCER_MYC_TGFA_UP,0.5724878091937903,1.80556892547501,0.0038611493040513816,1.0,0.85788,23/50,16.25%,CSTB;ETS2;BTG3;CNN1;CBR1;VIL1;ICAM1;APP;CD63;SLC1A4;KRT8;SLPI;ANXA2;LCN2;PLSCR1;MT2A;LY6E;USP18;MTHFD2;GSTM1;RPS24;PSPH;TFF3
21,gsea,FERRANDO_TAL1_NEIGHBORS,0.6263487644795989,1.801712747316233,0.00492872010367985,1.0,0.86489,10/19,16.29%,ITGB2;LGALS3;CRIP1;BCL2A1;CSF1R;TNFRSF1B;RUNX1;CXCR1;TMSB15A;CD2
22,gsea,GNATENKO_PLATELET_SIGNATURE,0.7090591737490385,1.7944281100668675,0.005632015230238369,1.0,0.87726,30/39,20.59%,RGS10;CCL5;YWHAH;OAZ1;PPBP;ITGA2B;PF4;GAPDH;MYL12A;FTH1;NRGN;MYL6;DYNLL1;GNAS;HBB;PGRMC1;F13A1;FLNA;TUBA4A;CLU;RPL41;B2M;SPARC;TMSB4X;CD99;CFL1;HLA-C;HBZ;UBC;TLN1
23,gsea,REACTOME_MUSCLE_CONTRACTION,0.6347014813520296,1.7938143690585593,0.006023507324037314,0.9733015348895695,0.87824,16/32,14.10%,MYL9;CALD1;MYLK;MYL4;TMOD1;TPM1;LMOD1;ITGB5;TPM4;MYL6;TNNC2;TNNT1;VCL;MYL6B;ACTA2;MYL12B
24,gsea,REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,0.7126328676055571,1.7881154287786887,0.005657763066738511,0.9765149673757845,0.88732,13/16,21.41%,TUBB1;TUBB4B;TUBA1C;TUBA1B;TUBA1A;TUBB2A;TUBA3C;TBCB;TUBA4A;TBCD;TUBB2B;TBCA;TUBB6
25,gsea,MARTINEZ_RESPONSE_TO_TRABECTEDIN_UP,0.5551637373312199,1.7808536386519858,0.009834132237693069,0.9987746326263258,0.89859,38/62,21.56%,HLCS;SOD1;GUK1;CXCL3;IFITM1;CTSA;SERTAD1;IFITM3;PRDX2;YBX1;UBA52;GNAS;IFITM2;SAT1;CDC37;S100A10;COX6B1;ATF3;JUNB;MYL12B;NDUFA1;ANXA1;FKBP1A;COX8A;PGK1;SOCS1;ANXA5;WBP1;NDUFA2;ARL2;UQCRB;COX7A2;ID2;RPS27;GNG10;SCG5;NDUFA13;ADAM9
26,gsea,GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_UP,-0.5220800032862766,-1.7802857550959201,0.0004259548487860287,1.0,0.9025,107/182,31.92%,BTG1;TPCN1;PEG10;CD200;ARHGAP19;CRLF3;DDR1;SIN3B;ITPKB;MANBA;GPRASP1;ITPR1;VAV3;CDK19;VAPB;XYLT1;ZNF532;DTX4;GMCL1;CD22;SPG7;GPM6A;CXCR4;NOTCH2;IRF8;ARHGEF7;TSPYL5;WDR48;BCL10;NR3C2;GSPT2;WDR37;SMARCA2;DPPA4;SOS2;ENTPD1;SBNO1;SGPL1;NIPBL;MAVS;MS4A1;SART3;NBPF10;TSEN2;FBXO42;OTUD3;HHEX;ARIH1;CD72;SMAD3;MLLT10;STX6;DENND4B;AKAP11;NUP205;FGFR1OP;SOBP;DPYD;PKIA;CCP110;CR2;DNAJC16;LBH;TCL1A;SZT2;STK4;IRS1;ALKBH1;FBXO28;PARG;SUPT16H;NASP;KAT6A;UNC119B;KCTD20;SLC6A16;PARN;STAT6;TRMT2B;EML4;PIK3C2B;NEK9;MDN1;STRN3;FASTKD2;TPK1;CD83;BBS10;DCAF17;LY86;MINK1;HLA-DMA;LYST;TIMELESS;FRYL;ZNF682;NHLRC2;PNRC2;EVL;TERF2;ZNF43;RBM8A;CPEB3;UBR7;INTS9;PKIG;CAT
27,gsea,BAKER_HEMATOPOESIS_STAT1_TARGETS,-0.7238611396665933,-1.7775397701525761,0.00398919847796735,1.0,0.90602,4/8,15.88%,CASP2;CIITA;MYC;BCL2
28,gsea,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.5415107238342807,1.7771338437491466,0.014579891659303085,0.986540051962344,0.90412,29/56,22.49%,ITGB2;ICAM4;ICAM1;IFITM1;KIR2DL3;ULBP3;CD160;CD8A;HCST;KIR2DL1;CD226;KIR2DL4;FCGR3A;ITGB7;KLRD1;KIR3DL1;ULBP2;LILRB5;CD81;ITGAL;VCAM1;B2M;CD8B;CD3D;KLRK1;KIR3DL2;HLA-C;HLA-A;HLA-G
29,gsea,LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_UP,0.5211967557629731,1.7763725147089184,0.005692210070546079,0.9469663933838759,0.90525,30/56,21.94%,PLOD2;TMEM158;BMP2;EFNB1;ICAM1;ADORA2B;IGF2BP2;G0S2;CEBPB;BCL2A1;IGF2BP3;FABP5;FOXD1;TNFRSF12A;ARNTL2;ADM;KIF14;FLNA;PLOD1;NT5DC2;S100A3;FOXC1;ANKH;S100B;PCOLCE2;UPP1;HMOX1;GAL;CTSZ;RTEL1
30,gsea,WELCH_GATA1_TARGETS,0.7013224495418168,1.7755408770849817,0.018347191318265215,0.9117679416647817,0.90635,10/20,7.95%,STOM;HMBS;KLF1;NFE2;SLC4A1;UROD;ALAS2;FTL;ANK1;BACH1
31,gsea,LEE_LIVER_CANCER_MYC_E2F1_UP,0.5950418957530016,1.7751081815989185,0.00982202200723728,0.8760817483511826,0.90712,23/42,16.82%,CSTB;VIL1;ICAM1;CD63;SLC1A4;KRT8;ANXA2;LCN2;CISH;CDK1;BCL2A1;PLSCR1;KIF20A;LY6E;CXCL9;IFI44;USP18;DEFB1;FABP4;PTGDS;IFIT2;SPARC;ANXA5
32,gsea,WANG_RESPONSE_TO_BEXAROTENE_DN,0.6045200275911498,1.7680364212354425,0.00933595805640556,0.9028174422094086,0.916,9/22,11.45%,ITGB2;MMP1;HYAL3;ADORA2B;MSC;RAB32;EDIL3;FASLG;MAPK14
33,gsea,IRIS_Bcell-Memory_IgG_IgA,-0.7063143564766047,-1.7677058594808024,0.0531816214210624,1.0,0.9177,38/59,12.37%,COL4A3;HLA-DOA;ADAM28;BCL11A;COBLL1;FCRL2;BLK;AFF3;OSBPL10;BTNL9;TLR10;FCRL1;EBF1;CD22;COCH;CD79A;PAX5;RALGPS2;SLC15A2;EML6;GRAMD1C;PARM1;FCRLA;BANK1;BLNK;GGA2;CD79B;QRSL1;CD19;RAB30;MS4A1;PNOC;HHEX;VPREB3;FCRL5;CD72;TCF4;POU2AF1
34,gsea,GSE22886_TCELL_VS_BCELL_NAIVE_DN,-0.537705040084983,-1.7665756531349004,0.036612987012987014,1.0,0.91886,93/146,28.08%,HLA-DOA;BCL11A;PEG10;COBLL1;CD200;FCRL2;P2RX5;DDR1;VAV2;SLC9A7;IL1R1;ADAM19;ATPAF2;ABCA1;ZNF532;CLMN;DTX4;CD22;HLA-DOB;CNR1;SEMA3C;CD79A;NIPSNAP3B;FADS3;CDK14;GPM6A;PARM1;IRF8;CNR2;BANK1;DBNDD1;TSPYL5;ZNF747;TAF4B;BLNK;PIP5K1B;MTMR10;MPZL1;CD79B;DPPA4;SPIB;ENTPD1;TSPAN13;SBNO1;SCN3A;CD19;RAB30;MS4A1;ATXN3;LAMC1;PNOC;MYEF2;HHEX;VPREB3;CD72;GTPBP3;TIAM2;TCF4;FMO5;PLCG2;ZNF606;FGFR1OP;SOBP;CCP110;AP1G1;TCL1A;IL24;SNX13;SCML2;SLC12A2;STAP1;SLC6A16;FOXN2;HDAC9;PIK3C2B;CLCN6;CD180;SLC24A1;MEF2C;GATM;STRN3;SPOCK1;BCL7A;DCAF17;KMO;LY86;CORO2B;HLA-DMA;RIC3;TIMELESS;ZNF682;COL9A2;SEMA4F
35,gsea,DMAP_NKA2,0.6564662920964153,1.765147063538654,0.042137458115795216,0.8927523339573732,0.9196,37/61,18.46%,ERBB2;B3GAT1;NCAM1;GZMH;NKG7;COPZ2;IFITM1;CST7;GNLY;PRSS23;TBX21;ADAMTS1;CTSW;IFNG;F2R;KIR2DL3;CD160;GZMB;PRF1;CD8A;ADRB2;SPON2;FCGR3A;NCALD;KLRD1;KIR3DL1;PDGFD;NLRP2;LIM2;IL18RAP;IL32;CD2;SYNE2;IL2RB;KLRK1;AKR1C3;KIR3DL2
36,gsea,GSE29618_BCELL_VS_MDC_UP,-0.5662880675428409,-1.7642756821399261,0.024356768272697477,1.0,0.92137,99/166,23.00%,BTG1;TTC9;ARHGAP24;YTHDC1;SYPL1;STAG3;ADAM28;FOXO1;CXCR5;FCER2;COBLL1;CHD7;GABPB1;GRK5;PIK3IP1;FCRL2;P2RX5;SWAP70;BLK;ZFP36L2;ADAM19;BACH2;ITPR1;RBM5;USP6NL;CTC1;ZNF395;CLMN;CHMP7;CD22;ZHX2;EIF2AK3;TSPYL1;CD79A;PAX5;CDK14;ABLIM1;BANK1;CCR7;HECA;FCHSD2;PLEKHA2;RASGRP2;PRDM2;TSPAN3;ARID5B;MPP6;GGA2;SNRNP70;PIP5K1B;PDCD4;KLF7;CD37;PHF3;CD79B;ATP2A3;TSPAN13;CD19;RYK;SMCHD1;RAB30;AFF4;MS4A1;ST6GAL1;LAMC1;PNOC;SPTBN1;P2RY10;ETS1;DMXL1;ADD2;RHOH;CD72;LUC7L;POU2AF1;PLCG2;MYC;CD47;RASGRP3;JAM3;LBH;TCL1A;PNRC1;IL24;ISCU;E2F5;TLE1;SHOC2;NT5E;CSNK1G3;PIKFYVE;STAP1;FAM3C;PELI1;PCDH9;STK17A;SYNPO;PIK3C2B;ADD3
